ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Sudeste,ES,3205002,Interior,Municipal,Urbana,316.112231,322.124842,Masculino,Branca,Agosto,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Norte,PA,1500909,Interior,Municipal,Rural,239.530418,192.101569,Feminino,Parda,Setembro,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Menos de 1 hora,Mais de 3 horas,Não,Ainda não sei
2017,Sudeste,SP,3513009,Interior,Estadual,Urbana,177.281695,193.024799,Masculino,Parda,Julho,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3507506,Interior,Estadual,Urbana,218.585299,293.697389,Feminino,Branca,Julho,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sul,RS,4315602,Interior,Municipal,Urbana,321.281146,268.774441,Feminino,Branca,Janeiro,2003,"Sim, um",Completou a Faculdade,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3523107,Interior,Estadual,Urbana,227.191929,187.632586,Masculino,Preta,Maio,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não, 
2017,Sudeste,SP,3529401,Interior,Estadual,Urbana,258.454658,238.231799,Masculino,Preta,Maio,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente trabalhar
2017,Sudeste,MG,3169406,Interior,Estadual,Urbana,285.624886,264.917479,Masculino,Branca,Setembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2108207,Interior,Municipal,Urbana,169.544493,169.383015,Feminino,Preta,Março,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,AM,1302603,Capital,Estadual,Urbana,217.11067,213.076339,Feminino,Parda,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,SC,4202404,Interior,Estadual,Urbana,273.559991,238.579002,Feminino,Branca,Abril,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,303.646586,296.03598,Masculino,Branca,Abril,2003,"Sim, três",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2510808,Interior,Municipal,Urbana,262.196434,300.383453,Masculino,Branca,Dezembro,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3534708,Interior,Municipal,Urbana,324.302245,217.128477,Feminino,Branca,Junho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,SP,3537008,Interior,Estadual,Urbana,175.749714,270.066336,Masculino,Parda,Março,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Rural,223.98219,267.617973,Masculino,Parda,Setembro,2000,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3541000,Interior,Estadual,Urbana,288.822285,274.451089,Feminino,Branca,Março,2003,"Sim, dois",Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sul,RS,4300604,Interior,Municipal,Urbana,240.890729,195.828805,Feminino,Preta,Março,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5221858,Interior,Estadual,Urbana,269.578008,235.184046,Feminino,Indígena,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas, ,Não,Somente continuar estudando
2017,Nordeste,CE,2308377,Interior,Municipal,Urbana,263.294775,155.745287,Masculino,Branca,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PE,2615706,Interior,Municipal,Urbana,186.883587,248.649738,Masculino,Parda,Março,2003,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,SC,4216602,Interior,Estadual,Urbana,319.052839,265.695836,Feminino,Branca,Agosto,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3200102,Interior,Estadual,Urbana,290.191245,301.423888,Feminino,Parda,Novembro,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,MG,3106200,Capital,Estadual,Urbana,200.125827,357.904148,Masculino,Parda,Março,2003,"Sim, quatro ou mais","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2902906,Interior,Municipal,Urbana,309.4672,311.322867,Masculino,Preta,Junho,2003,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4108502,Interior,Estadual,Urbana,299.157028,219.150829,Masculino,Branca,Abril,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3302403,Interior,Municipal,Urbana,261.506885,261.403193,Masculino,Parda,Julho,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3525904,Interior,Estadual,Urbana,286.983048,268.892094,Masculino,Não quero declarar,Abril,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Nunca estudou,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,RS,4304689,Interior,Municipal,Urbana,263.724118,234.238516,Feminino,Preta,Janeiro,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3502804,Interior,Estadual,Urbana,218.352475,286.825818,Masculino,Branca,Maio,2003,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2304400,Capital,Municipal,Urbana,194.068147,161.528466,Masculino,Parda,Setembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente trabalhar
2017,Nordeste,BA,2907202,Interior,Municipal,Urbana,236.200906,263.249261,Masculino,Branca,Abril,2003,"Sim, um",Completou a Faculdade,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2911600,Interior,Municipal,Rural,225.397263,283.747828,Masculino,Não quero declarar,Outubro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2910800,Interior,Estadual,Urbana,327.479039,318.288001,Masculino,Preta,Maio,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2112704,Interior,Municipal,Urbana,181.319873,184.255292,Masculino,Parda,Novembro,2001,Não tem,Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Norte,RO,1100205,Capital,Estadual,Urbana,328.438049,297.90228,Masculino,Parda,Janeiro,2003,"Sim, um",Completou a Faculdade,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3554300,Interior,Estadual,Urbana,258.097047,161.987006,Feminino,Parda,Março,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,263.75789,206.315771,Feminino,Parda,Julho,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2505600,Interior,Municipal,Rural,239.245806,247.56783,Masculino,Parda,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3548609,Interior,Estadual,Urbana,260.738168,264.595539,Masculino,Parda,Janeiro,2002,"Sim, três","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3519204,Interior,Estadual,Urbana,280.067509,249.597671,Masculino,Parda, ,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Somente trabalhar
2017,Sudeste,SP,3530706,Interior,Estadual,Rural,178.535179,173.712881,Masculino,Parda,Novembro,2000,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sul,RS,4318705,Interior,Municipal,Urbana,268.135498,227.981034,Feminino,Branca,Maio,2001,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,SC,4212106,Interior,Estadual,Rural,240.928963,297.340227,Masculino,Branca,Julho,2002,"Sim, dois","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3548708,Interior,Estadual,Urbana,290.261874,278.365956,Masculino,Preta,Maio,2003,"Sim, dois",Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Norte,PA,1506005,Interior,Municipal,Rural,186.949423,273.399811,Masculino,Parda,Dezembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,SC,4209300,Interior,Estadual,Urbana,225.405913,247.112866,Feminino,Parda,Agosto,2002,Não tem,Não sei,Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MT,5106422,Interior,Estadual,Urbana,256.887417,219.268035,Masculino,Parda,Fevereiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2111300,Capital,Municipal,Urbana,309.327428,236.475159, , , , , , ,Completou a Faculdade,Menos de 1 hora,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3537305,Interior,Estadual,Urbana,256.029173,287.686616,Feminino,Parda,Setembro,2002,"Sim, um",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,295.78245,322.769448,Masculino,Parda,Maio,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,298.885032,241.729317,Feminino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,219.971889,209.14001,Feminino,Amarela,Abril,2003,"Sim, um",Completou a Faculdade,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,CE,2307304,Interior,Municipal,Urbana,235.642425,218.0986,Masculino,Parda,Abril,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2910503,Interior,Municipal,Urbana,253.944385,227.895687,Masculino,Preta,Junho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PE,2611200,Interior,Municipal,Urbana,237.628706,222.259616,Feminino,Parda,Maio,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Menos de 1 hora,Mais de 3 horas,Não,Somente continuar estudando
2017,Nordeste,BA,2901106,Interior,Municipal,Urbana,206.278158,231.7114,Masculino,Parda,Fevereiro,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2102325,Interior,Municipal,Rural,233.433511,232.477907,Feminino,Parda,Janeiro,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Nunca estudou,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PE,2600054,Interior,Estadual,Urbana,326.808938,283.33674,Feminino,Parda,Junho,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,PE,2611101,Interior,Municipal,Urbana,282.150479,326.230021,Masculino,Preta,Dezembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2106755,Interior,Municipal,Urbana,269.887137,275.839511,Masculino,Parda,Julho,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,RS,4313409,Interior,Municipal,Urbana,303.957423,296.607088,Feminino,Branca,Julho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PI,2204204,Interior,Estadual,Urbana,153.22336,194.975497,Masculino,Branca,Julho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,BA,2903409,Interior,Municipal,Urbana,189.138338,216.244428,Masculino,Indígena,Agosto,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora, ,Não,Somente continuar estudando
2017,Sudeste,MG,3116407,Interior,Estadual,Urbana,287.778872,249.520037,Feminino,Branca,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3118304,Interior,Municipal,Urbana,254.444853,276.836183,Masculino,Branca,Junho,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,PA,1502954,Interior,Municipal,Rural,212.434952,261.85648,Masculino,Parda,Janeiro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3123205,Interior,Municipal,Urbana,320.38687,284.084356,Feminino,Branca,Agosto,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,CE,2303600,Interior,Municipal,Urbana,321.147654,344.544819,Feminino,Parda,Novembro,2003,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,MG,3170206,Interior,Estadual,Urbana,324.116636,329.028941,Masculino,Parda,Julho,2003,Não tem,Completou a Faculdade,Não sei,Mais de 3 horas,Mais de 3 horas,Não,Ainda não sei
2017,Norte,PA,1501709,Interior,Estadual,Urbana,253.811114,200.845533,Feminino,Branca,Julho,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Ainda não sei
2017,Sul,PR,4128104,Interior,Estadual,Urbana,302.987284,297.179313,Feminino,Branca,Maio,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,"Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Ainda não sei
2017,Centro-Oeste,GO,5208707,Capital,Estadual,Urbana,336.095861,312.796468,Feminino,Parda,Outubro,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3203700,Interior,Municipal,Urbana,285.035663,268.12173,Feminino,Branca,Agosto,2000,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1500859,Interior,Municipal,Rural,206.312041,245.487461,Masculino,Branca,Setembro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Nordeste,PB,2511400,Interior,Municipal,Urbana,265.571563,244.317803,Feminino,Parda,Agosto,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Norte,AM,1302603,Capital,Estadual,Urbana,244.852713,270.567355,Masculino,Parda,Dezembro,2000,"Sim, um",Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,RJ,3305109,Interior,Estadual,Urbana,240.789632,327.580436,Masculino,Não quero declarar,Março,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Centro-Oeste,GO,5212501,Interior,Estadual,Urbana,254.306293,154.239827,Feminino,Amarela,Março,2002,Não tem,Nunca estudou,Nunca estudou,Menos de 1 hora,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3118304,Interior,Estadual,Urbana,207.275403,228.248591,Masculino,Parda,Outubro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Norte,AM,1301704,Interior,Estadual,Urbana,285.809229,293.592479,Masculino,Não quero declarar,Maio,2004,"Sim, um",Completou a Faculdade,Completou a Faculdade,Entre 1 e 2 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,RJ,3301900,Interior,Municipal,Urbana,250.713379,236.3935,Feminino,Preta,Maio,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,6307397,Interior,Municipal,Rural,237.069563,250.749445,Feminino,Parda,Agosto,1998 ou antes,"Sim, três",Nunca estudou,Nunca estudou,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,BA,2910859,Interior,Municipal,Rural,195.572196,154.211545,Feminino,Parda,Fevereiro,2001,Não tem,Não sei,Não sei,Menos de 1 hora,Mais de 3 horas,Não,Somente continuar estudando
2017,Nordeste,MA,2110278,Interior,Municipal,Rural,208.679678,181.43055,Masculino,Parda,Junho,2002,Não tem, ,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não, 
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,251.436865,184.268595,Feminino,Branca,Setembro,2003,"Sim, três",Completou a Faculdade,Nunca estudou,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,RN,2411007,Interior,Municipal,Urbana,233.876131,214.593592,Feminino,Parda,Fevereiro,2001,"Sim, um",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente trabalhar
2017,Nordeste,MA,2101509,Interior,Municipal,Urbana,265.593931,200.806631,Feminino,Parda,Fevereiro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,AM,1302801,Interior,Municipal,Urbana,233.174242,247.375784,Feminino,Parda,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5201108,Interior,Estadual,Urbana,329.13239,275.547194,Masculino,Preta,Novembro,2003,"Sim, dois",Completou a Faculdade,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,AL,2700300,Interior,Municipal,Urbana,270.155276,318.493852, , ,Outubro,2000,Não tem,Completou a Faculdade,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3101003,Interior,Estadual,Urbana,329.305714,242.044606,Masculino,Não quero declarar,Novembro,2002,"Sim, quatro ou mais",Completou a Faculdade,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2515104,Interior,Estadual,Urbana,271.263644,279.109044,Masculino,Parda,Março,2003,"Sim, quatro ou mais",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,ES,3204559,Interior,Estadual,Urbana,228.033866,268.975542,Masculino,Parda,Setembro,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2202251,Interior,Municipal,Urbana,232.4561,265.331194,Masculino,Não quero declarar,Março,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Menos de 1 hora,Sim,Ainda não sei
2017,Sudeste,SP,3548104,Interior,Estadual,Urbana,275.633981,267.627363,Feminino,Branca,Março,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2501807,Interior,Municipal,Urbana,296.171244,236.928222,Feminino,Parda,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
